"convert","score (a spare)"
"convert","complete successfully; ""score a penalty shot or free throw"""
"convert","score an extra point or points after touchdown by kicking the ball through the uprights or advancing the ball into the endzone; ""Smith converted and his team won"""
"ace","play (a hole) in one stroke"
"referee","be a referee or umpire in a sports competition"
"umpire","be a referee or umpire in a sports competition"
"handicap","put at a disadvantage; ""The brace I have to wear is hindering my movements"""
"hinder","put at a disadvantage; ""The brace I have to wear is hindering my movements"""
"hamper","put at a disadvantage; ""The brace I have to wear is hindering my movements"""
"bias","influence in an unfair way; ""you are biasing my choice by telling me yours"""
"handicap","attempt to forecast the winner (especially in a horse race) and assign odds for or against a contestant"
"race","compete in a race; ""he is running the Marathon this year""; ""let''s race and see who gets there first"""
"run","compete in a race; ""he is running the Marathon this year""; ""let''s race and see who gets there first"""
"show","finish third or better in a horse or dog race; ""he bet $2 on number six to show"""
"place","finish second or better in a horse or dog race; ""he bet $2 on number six to place"""
"jockey","ride a race-horse as a professional jockey"
"arm","prepare oneself for a military confrontation; ""The U.S. is girding for a conflict in the Middle East""; ""troops are building up on the Iraqui border"""
"fortify","prepare oneself for a military confrontation; ""The U.S. is girding for a conflict in the Middle East""; ""troops are building up on the Iraqui border"""
"gird","prepare oneself for a military confrontation; ""The U.S. is girding for a conflict in the Middle East""; ""troops are building up on the Iraqui border"""
"rearm","arm anew; ""After the war, the defeated country was not allowed to rearm"""
"forearm","arm in advance of a confrontation"
"disarm","remove offensive capability from"
"demilitarize","remove offensive capability from"
"demilitarise","remove offensive capability from"
"disarm","take away the weapons from; render harmless"
"unarm","take away the weapons from; render harmless"
"demobilize","retire from military service"
"demobilise","retire from military service"
"demob","retire from military service"
"mobilize","get ready for war"
"mobilise","get ready for war"
"man","provide with men; ""We cannot man all the desks"""
"staff","provide with staff; ""This position is not always staffed"""
"station","assign to a station"
"post","assign to a station"
"base","assign to a station"
"send","assign to a station"
"place","assign to a station"
"garrison","station (troops) in a fort or garrison"
"team","form a team; ""We teamed up for this new project"""
"crew","serve as a crew member on"
"gang","act as an organized group"
"group","form a group or group together"
"aggroup","form a group or group together"
"pool","join or form a pool of people"
"brigade","form or unite into a brigade"
"fight","be engaged in a fight; carry on a fight; ""the tribesmen fought each other""; ""Siblings are always fighting"""
"struggle","be engaged in a fight; carry on a fight; ""the tribesmen fought each other""; ""Siblings are always fighting"""
"tug","struggle in opposition; ""She tugged and wrestled with her conflicts"""
"fight","fight against or resist strongly; ""The senator said he would oppose the bill""; ""Don''t fight it!"""
"oppose","fight against or resist strongly; ""The senator said he would oppose the bill""; ""Don''t fight it!"""
"defend","fight against or resist strongly; ""The senator said he would oppose the bill""; ""Don''t fight it!"""
"recalcitrate","show strong objection or repugnance; manifest vigorous opposition or resistance; be obstinately disobedient; ""The Democratic senators recalcitrated against every proposal from the Republican side"""
"settle","get one''s revenge for a wrong or an injury; ""I finally settled with my old enemy"""
"battle","battle or contend against in or as if in a battle; ""The Kurds are combating Iraqi troops in Nothern Iraq""; ""We must combat the prejudices against other races""; ""they battled over the budget"""
"combat","battle or contend against in or as if in a battle; ""The Kurds are combating Iraqi troops in Nothern Iraq""; ""We must combat the prejudices against other races""; ""they battled over the budget"""
"dogfight","engage in an aerial battle with another fighter plane"
"wrestle","combat to overcome an opposing tendency or force; ""He wrestled all his life with his feeling of inferiority"""
"war","make or wage war"
"blitzkrieg","fight a quick and surprising war"
"campaign","go on a campaign; go off to war"
"crusade","go on a crusade; fight a holy war"
"campaign","run, stand, or compete for an office or a position; ""Who''s running for treasurer this year?"""
"run","run, stand, or compete for an office or a position; ""Who''s running for treasurer this year?"""
"stump","travel through a district and make political speeches; ""the candidate stumped the Northeast"""
"rerun","run again for office; ""Bush wants to rerun in 1996"""
"barnstorm","tour the country making political speeches, giving lectures, or presenting plays; ""The presidential candidates are busy barnstorming this month"""
"barnstorm","appear at county fairs and carnevals as a stunt flier and parachute jumper"
"whistlestop","tour the country in order to solicit votes for an election"
"serve","do duty or hold offices; serve in a specific function; ""He served as head of the department for three years""; ""She served in Congress for two terms"""
"staff","serve on the staff of; ""The two men staff the reception desk"""
"act","discharge one''s duties; ""She acts as the chair""; ""In what capacity are you acting?"""
"criticize","act as a critic; ""Those who criticize others often are not perfect, either"""
"criticise","act as a critic; ""Those who criticize others often are not perfect, either"""
"rotate","perform a job or duty on a rotating basis; ""Interns have to rotate for a few months"""
"officiate","perform duties attached to a particular office or place or function; ""His wife officiated as his private secretary"""
"function","perform duties attached to a particular office or place or function; ""His wife officiated as his private secretary"""
"caddie","act as a caddie and carry clubs for a player"
"caddy","act as a caddie and carry clubs for a player"
"soldier","serve as a soldier in the military"
"enlist","join the military"
"enlist","engage somebody to enter the army"
"draft","engage somebody to enter the army"
"discharge","release from military service"
"mobilize","call to arms; of military personnel"
"mobilise","call to arms; of military personnel"
"rally","call to arms; of military personnel"
"demobilize","release from military service or remove from the active list of military service"
"inactivate","release from military service or remove from the active list of military service"
"demobilise","release from military service or remove from the active list of military service"
"recruit","cause to assemble or enlist in the military; ""raise an army""; ""recruit new soldiers"""
"levy","cause to assemble or enlist in the military; ""raise an army""; ""recruit new soldiers"""
"raise","cause to assemble or enlist in the military; ""raise an army""; ""recruit new soldiers"""
"conscript","enroll into service compulsorily; ""The men were conscripted"""
"militarize","lend a military character to (a country), as by building up a military force; ""militarize Germany again after the war"""
"militarise","lend a military character to (a country), as by building up a military force; ""militarize Germany again after the war"""
"remilitarize","militarize anew; ""Should Japan be remilitarized?"""
"remilitarise","militarize anew; ""Should Japan be remilitarized?"""
"demilitarize","do away with the military organization and potential of"
"demilitarise","do away with the military organization and potential of"
"lose","fail to win; ""We lost the battle but we won the war"""
"drop","lose (a game); ""The Giants dropped 11 of their first 13"""
"win","be the winner in a contest or competition; be victorious; ""He won the Gold Medal in skating""; ""Our home team won""; ""Win the game"""
"romp","win easily; ""romp a race"""
"carry","be successful in; ""She lost the game but carried the match"""
"take","obtain by winning; ""Winner takes all""; ""He took first prize"""
"sweep","win an overwhelming victory in or on; ""Her new show dog swept all championships"""
"outpoint","score more points than one''s opponents"
"outscore","score more points than one''s opponents"
"homer","hit a home run"
"carry","win in an election; ""The senator carried his home state"""
"carry","secure the passage or adoption (of bills and motions); ""The motion carried easily"""
"prevail","prove superior; ""The champion prevailed, though it was a hard fight"""
"triumph","prove superior; ""The champion prevailed, though it was a hard fight"""
"beat","come out better in a competition, race, or conflict; ""Agassi beat Becker in the tennis championship""; ""We beat the competition""; ""Harvard defeated Yale in the last football game"""
"crush","come out better in a competition, race, or conflict; ""Agassi beat Becker in the tennis championship""; ""We beat the competition""; ""Harvard defeated Yale in the last football game"""
"shell","come out better in a competition, race, or conflict; ""Agassi beat Becker in the tennis championship""; ""We beat the competition""; ""Harvard defeated Yale in the last football game"""
"trounce","come out better in a competition, race, or conflict; ""Agassi beat Becker in the tennis championship""; ""We beat the competition""; ""Harvard defeated Yale in the last football game"""
"vanquish","come out better in a competition, race, or conflict; ""Agassi beat Becker in the tennis championship""; ""We beat the competition""; ""Harvard defeated Yale in the last football game"""
"eliminate","remove from a contest or race; ""The cyclist has eliminated all the competitors in the race"""
"worst","defeat thoroughly; ""He mopped up the floor with his opponents"""
"pip","defeat thoroughly; ""He mopped up the floor with his opponents"""
"whip","defeat thoroughly; ""He mopped up the floor with his opponents"""
"wallop","defeat soundly and utterly; ""We''ll wallop them!"""
"down","bring down or defeat (an opponent)"
"overrun","seize the position of and defeat; ""the Crusaders overran much of the Holy Land"""
"whomp","beat overwhelmingly"
"lurch","defeat by a lurch"
"skunk","defeat by a lurch"
"crush","make ineffective; ""Martin Luther King tried to break down racial discrimination"""
"overcome","overcome, usually through no fault or weakness of the person that is overcome; ""Heart disease can get the best of us"""
"spreadeagle","defeat disastrously"
"rout","defeat disastrously"
"cheat","defeat someone in an expectation through trickery or deceit"
"chouse","defeat someone in an expectation through trickery or deceit"
"shaft","defeat someone in an expectation through trickery or deceit"
"screw","defeat someone in an expectation through trickery or deceit"
"chicane","defeat someone in an expectation through trickery or deceit"
"jockey","defeat someone in an expectation through trickery or deceit"
"outwit","beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors"""
"overreach","beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors"""
"outsmart","beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors"""
"outfox","beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors"""
"beat","beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors"""
"circumvent","beat through cleverness and wit; ""I beat the traffic""; ""She outfoxed her competitors"""
"outgrow","grow faster than"
"outshout","shout louder than"
"outcry","shout louder than"
"outroar","roar louder than"
"outsail","sail faster or better than; ""They outsailed the Roman fleet"""
"outdraw","draw a gun faster, or best someone in a gunfight"
"surpass","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"outstrip","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"outmatch","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"outgo","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"exceed","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"outdo","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"surmount","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"outperform","be or do something to a greater degree; ""her performance surpasses that of any other student I know""; ""She outdoes all other athletes""; ""This exceeds all my expectations""; ""This car outperforms all others in its class"""
"outsell","sell more than others; ""This salesman outsells his colleagues"""
"outsell","be sold more often than other, similar products; ""The new Toyota outsells the Honda by a wide margin"""
"outpace","surpass in speed; ""Malthus believed that population increase would outpace increases in the means of subsistence"""
"better","surpass in excellence; ""She bettered her own record""; ""break a record"""
"break","surpass in excellence; ""She bettered her own record""; ""break a record"""
"upstage","steal the show, draw attention to oneself away from someone else; ""When the dog entered the stage, he upstaged the actress"""
"outshine","attract more attention and praise than others; ""This film outshone all the others in quality"""
"outrange","have a greater range than (another gun)"
"outweigh","be heavier than"
"outbrave","be braver than"
"outfox","outdo someone in trickery"
"shame","surpass or beat by a wide margin"
"overcome","win a victory over; ""You must overcome all difficulties""; ""defeat your enemies""; ""He overcame his shyness""; ""She conquered here fear of mice""; ""He overcame his infirmity""; ""Her anger got the better of her and she blew up"""
"defeat","win a victory over; ""You must overcome all difficulties""; ""defeat your enemies""; ""He overcame his shyness""; ""She conquered here fear of mice""; ""He overcame his infirmity""; ""Her anger got the better of her and she blew up"""
"overcome","get on top of; deal with successfully; ""He overcame his shyness"""
"subdue","get on top of; deal with successfully; ""He overcame his shyness"""
"surmount","get on top of; deal with successfully; ""He overcame his shyness"""
"master","get on top of; deal with successfully; ""He overcame his shyness"""
"bulldog","throw a steer by seizing the horns and twisting the neck, as in a rodeo"
"rout","cause to flee; ""rout out the fighters from their caves"""
"expel","cause to flee; ""rout out the fighters from their caves"""
"upset","defeat suddenly and unexpectedly; ""The foreign team upset the local team"""
"outdo","get the better of; ""the goal was to best the competition"""
"outflank","get the better of; ""the goal was to best the competition"""
"trump","get the better of; ""the goal was to best the competition"""
"best","get the better of; ""the goal was to best the competition"""
"scoop","get the better of; ""the goal was to best the competition"""
"outfight","to fight better than; get the better of; ""the Rangers outfought the Maple Leafs""; ""The French forces outfought the Germans"""
"nose","defeat by a narrow margin"
"outgeneral","surpass in generalship"
"manoeuver","perform a movement in military or naval tactics in order to secure an advantage in attack or defense"
"maneuver","perform a movement in military or naval tactics in order to secure an advantage in attack or defense"
"manoeuvre","perform a movement in military or naval tactics in order to secure an advantage in attack or defense"
"operate","perform a movement in military or naval tactics in order to secure an advantage in attack or defense"
"jockey","compete (for an advantage or a position)"
"outmaneuver","defeat by more skillful maneuvering; ""The English troops putmaneuvered the Germans""; ""My new superviser knows how to outmaneuver the boss in most situations"""
"outmanoeuvre","defeat by more skillful maneuvering; ""The English troops putmaneuvered the Germans""; ""My new superviser knows how to outmaneuver the boss in most situations"""
"outsmart","defeat by more skillful maneuvering; ""The English troops putmaneuvered the Germans""; ""My new superviser knows how to outmaneuver the boss in most situations"""
"overpower","overcome by superior force"
"overmaster","overcome by superior force"
"overwhelm","overcome by superior force"
"steamroller","overwhelm by using great force; ""steamroller the opposition"""
"steamroll","overwhelm by using great force; ""steamroller the opposition"""
"outmarch","march longer distances and for a longer time than; ""This guy can outmarch anyone!"""
"gain","obtain advantages, such as points, etc.; ""The home team was gaining ground""; ""After defeating the Knicks, the Blazers pulled ahead of the Lakers in the battle for the number-one playoff berth in the Western Conference"""
"advance","obtain advantages, such as points, etc.; ""The home team was gaining ground""; ""After defeating the Knicks, the Blazers pulled ahead of the Lakers in the battle for the number-one playoff berth in the Western Conference"""
"win","obtain advantages, such as points, etc.; ""The home team was gaining ground""; ""After defeating the Knicks, the Blazers pulled ahead of the Lakers in the battle for the number-one playoff berth in the Western Conference"""
"steal","steal a base"
"score","gain points in a game; ""The home team scored many times""; ""He hit a home run""; ""He hit .300 in the past season"""
"hit","gain points in a game; ""The home team scored many times""; ""He hit a home run""; ""He hit .300 in the past season"""
"tally","gain points in a game; ""The home team scored many times""; ""He hit a home run""; ""He hit .300 in the past season"""
"score","get a certain number or letter indicating quality or performance; ""She scored high on the SAT""; ""He scored a 200"""
"test","achieve a certain score or rating on a test; ""She tested high on the LSAT and was admitted to all the good law schools"""
"kick","make a goal; ""He kicked the extra point after touchdown"""
"eagle","shoot in two strokes under par"
"ace","score an ace against; ""He aced his opponents"""
"walk","obtain a base on balls"
"lose","retreat"
"recede","retreat"
"conquer","overcome by conquest; ""conquer your fears""; ""conquer a country"""
"checkmate","place an opponent''s king under an attack from which it cannot escape and thus ending the game; ""Kasparov checkmated his opponent after only a few moves"""
"mate","place an opponent''s king under an attack from which it cannot escape and thus ending the game; ""Kasparov checkmated his opponent after only a few moves"""
"check","place into check; ""He checked my kings"""
"bait","attack with dogs or set dogs upon"
"sic","urge a dog to attack someone"
"set","urge a dog to attack someone"
"tie","finish a game with an equal number of points, goals, etc.; ""The teams drew a tie"""
"draw","finish a game with an equal number of points, goals, etc.; ""The teams drew a tie"""
"equalize","compensate; make the score equal"
"equalise","compensate; make the score equal"
"surrender","give up or agree to forego to the power or possession of another; ""The last Taleban fighters finally surrendered"""
"resist","withstand the force of something; ""The trees resisted her""; ""stand the test of time""; ""The mountain climbers had to fend against the ice and snow"""
"stand","withstand the force of something; ""The trees resisted her""; ""stand the test of time""; ""The mountain climbers had to fend against the ice and snow"""
"fend","withstand the force of something; ""The trees resisted her""; ""stand the test of time""; ""The mountain climbers had to fend against the ice and snow"""
"surrender","relinquish to the power of another; yield to the control of another"
"relinquish","relinquish to the power of another; yield to the control of another"
"abnegate","surrender; ""The King abnegated his power to the ministers"""
"yield","cease opposition; stop fighting"
"resist","stand up or offer resistance to somebody or something"
"withstand","stand up or offer resistance to somebody or something"
"outbrave","resist bravely; ""He outbraved the enemy"""
"complete","complete a pass"
"nail","complete a pass"
"concede","acknowledge defeat; ""The candidate conceded after enough votes had come in to show that he would lose"""
"capitulate","surrender under agreed conditions"
"neutralize","make incapable of military action"
"neutralise","make incapable of military action"
"submit","yield to the control of another"
"subject","make accountable for; ""He did not want to subject himself to the judgments of his superiors"""
"attack","take the initiative and go on the offensive; ""The Serbs attacked the village at night""; ""The visiting team started to attack"""
"aggress","take the initiative and go on the offensive; ""The Serbs attacked the village at night""; ""The visiting team started to attack"""
"fork","place under attack with one''s own pieces, of two enemy pieces"
"bulldog","attack viciously and ferociously"
"attack","launch an attack or assault on; begin hostilities or start warfare with; ""Hitler attacked Poland on September 1, 1939 and started World War II""; ""Serbian forces assailed Bosnian towns all week"""
"assail","launch an attack or assault on; begin hostilities or start warfare with; ""Hitler attacked Poland on September 1, 1939 and started World War II""; ""Serbian forces assailed Bosnian towns all week"""
"submarine","attack by submarine; ""The Germans submarined the Allies"""
"rush","attack suddenly"
"assail","attack someone physically or emotionally; ""The mugger assaulted the woman""; ""Nightmares assailed him regularly"""
"assault","attack someone physically or emotionally; ""The mugger assaulted the woman""; ""Nightmares assailed him regularly"""
"attack","attack someone physically or emotionally; ""The mugger assaulted the woman""; ""Nightmares assailed him regularly"""
"blindside","attack or hit on or from the side where the attacked person''s view is obstructed"
"harass","exhaust by attacking repeatedly; ""harass the enemy"""
"savage","attack brutally and fiercely"
"reassail","assail again; ""Her old fears reassailed her"""
"jump","make a sudden physical attack on; ""The muggers jumped the woman in the fur coat"""
"pepper","attack and bombard with or as if with missiles; ""pelt the speaker with questions"""
"pelt","attack and bombard with or as if with missiles; ""pelt the speaker with questions"""
"immobilize","make defenseless"
"immobilise","make defenseless"
"pin","immobilize a piece"
"charge","to make a rush at or sudden attack upon, as in battle; ""he saw Jess charging at him with a pitchfork"""
"duel","fight a duel, as over one''s honor or a woman; ""In the 19th century, men often dueled over small matters"""
"rival","be the rival of, be in competition with; ""we are rivaling for first place in the race"""
"emulate","compete with successfully; approach or reach equality with; ""This artists''s drawings cannot emulate his water colors"""
"outrival","be more of a rival than"
"outvie","be more of a rival than"
"joust","joust against somebody in a tournament by fighting on horseback"
"tilt","charge with a tilt"
"chickenfight","fight while sitting on somebody''s shoulders"
"tourney","engage in a tourney"
"feud","carry out a feud; ""The two professors have been feuding for years"""
"carry","cover a certain distance or advance beyond; ""The drive carried to the green"""
"carry","have a certain range; ""This rifle carries for 3,000 feet"""
"skirmish","engage in a skirmish"
"strike","make a strategic, offensive, assault against an enemy, opponent, or a target; ""The Germans struck Poland on Sept. 1, 1939""; ""We must strike the enemy''s oil fields""; ""in the fifth inning, the Giants struck, sending three runners home to win the game 5 to"
"hit","make a strategic, offensive, assault against an enemy, opponent, or a target; ""The Germans struck Poland on Sept. 1, 1939""; ""We must strike the enemy''s oil fields""; ""in the fifth inning, the Giants struck, sending three runners home to win the game 5 to"
"slice","hit a ball so that it causes a backspin"
"chop","hit sharply"
"stroke","strike a ball with a smooth blow"
"stroke","row at a particular rate"
"feather","turn the oar, while rowing"
"square","turn the oar, while rowing"
"feather","turn the paddle; in canoeing"
"square","turn the paddle; in canoeing"
"counterattack","make a counterattack"
"counterstrike","make a counterattack"
"gas","attack with gas; subject to gas fumes; ""The despot gassed the rebellious tribes"""
"teargas","attack with teargas; subject to teargas fumes; ""The students were teargassed during the riot"""
"mine","lay mines; ""The Vietnamese mined Cambodia"""
"countermine","destroy enemy mines with one''s own mines; ""We countermined the banks of the river"""
"storm","attack by storm; attack suddenly"
"surprise","attack by storm; attack suddenly"
"blitz","attack suddenly and without warning; ""Hitler blitzed Poland"""
"invade","march aggressively into another''s territory by military force for the purposes of conquest and occupation; ""Hitler invaded Poland on September 1, 1939"""
"occupy","march aggressively into another''s territory by military force for the purposes of conquest and occupation; ""Hitler invaded Poland on September 1, 1939"""
"beset","assail or attack on all sides: ""The zebra was beset by leopards"""
"blockade","impose a blockade on"
"blockade","obstruct access to"
"barricade","block off with barricades"
"barricado","block off with barricades"
"barricade","prevent access to by barricading; ""The street where the President lives is always barricaded"""
"besiege","surround so as to force to give up; ""The Turks besieged Vienna"""
"beleaguer","surround so as to force to give up; ""The Turks besieged Vienna"""
"surround","surround so as to force to give up; ""The Turks besieged Vienna"""
"circumvent","surround so as to force to give up; ""The Turks besieged Vienna"""
"ebb","hem in fish with stakes and nets so as to prevent them from going back into the sea with the ebb"
"defend","be on the defensive; act against an attack"
"bulwark","defend with a bulwark"
"protect","shield from danger, injury, destruction, or damage; ""Weatherbeater protects your roof from the rain"""
"immunize","law: grant immunity from prosecution"
"immunise","law: grant immunity from prosecution"
"overprotect","protect excessively; ""Don''t overprotect your son--he is an adult now!"""
"cover","hold within range of an aimed firearm"
"guard","watch over or shield from danger or harm; protect; ""guard my possessions while I''m away"""
"ward","watch over or shield from danger or harm; protect; ""guard my possessions while I''m away"""
"protect","use tariffs to favor domestic industry"
"defend","protect against a challenge or attack; ""Hold that position behind the trees!""; ""Hold the bridge against the enemy''s attacks"""
"guard","protect against a challenge or attack; ""Hold that position behind the trees!""; ""Hold the bridge against the enemy''s attacks"""
"hold","protect against a challenge or attack; ""Hold that position behind the trees!""; ""Hold the bridge against the enemy''s attacks"""
"shield","protect, hide, or conceal from danger or harm"
"screen","protect, hide, or conceal from danger or harm"
"charm","protect through supernatural powers or charms"
"wall","surround with a wall in order to fortify"
"palisade","surround with a wall in order to fortify"
"fence","surround with a wall in order to fortify"
"surround","surround with a wall in order to fortify"
"stockade","surround with a stockade in order to fortify"
"circumvallate","surround with or as if with a rampart or other fortification"
"repel","force or drive back; ""repel the attacker""; ""fight off the onslaught""; ""rebuff the attack"""
"repulse","force or drive back; ""repel the attacker""; ""fight off the onslaught""; ""rebuff the attack"""
"rebuff","force or drive back; ""repel the attacker""; ""fight off the onslaught""; ""rebuff the attack"""
"check","hold back, as of a danger or an enemy; check the expansion or influence of; ""Arrest the downward trend""; ""Check the growth of communism in Sout East Asia""; ""Contain the rebel movement""; ""Turn back the tide of communism"""
"arrest","hold back, as of a danger or an enemy; check the expansion or influence of; ""Arrest the downward trend""; ""Check the growth of communism in Sout East Asia""; ""Contain the rebel movement""; ""Turn back the tide of communism"""
"stop","hold back, as of a danger or an enemy; check the expansion or influence of; ""Arrest the downward trend""; ""Check the growth of communism in Sout East Asia""; ""Contain the rebel movement""; ""Turn back the tide of communism"""
"contain","hold back, as of a danger or an enemy; check the expansion or influence of; ""Arrest the downward trend""; ""Check the growth of communism in Sout East Asia""; ""Contain the rebel movement""; ""Turn back the tide of communism"""
"bombard","throw bombs at or attack with bombs; ""The Americans bombed Dresden"""
"bomb","throw bombs at or attack with bombs; ""The Americans bombed Dresden"""
"nuke","bomb with atomic weapons"
"nuke","strike at with firepower or bombs; ""zap the enemy"""
"atomize","strike at with firepower or bombs; ""zap the enemy"""
"atomise","strike at with firepower or bombs; ""zap the enemy"""
"zap","strike at with firepower or bombs; ""zap the enemy"""
"firebomb","attack with incendiary bombs; ""The rioters fire-bombed the stores"""
"fire","cause to go off; ""fire a gun""; ""fire a bullet"""
"discharge","cause to go off; ""fire a gun""; ""fire a bullet"""
"pop","fire a weapon with a loud explosive noise; ""The soldiers were popping"""
"fire","go off or discharge; ""The gun fired"""
"discharge","go off or discharge; ""The gun fired"""
"cannon","fire a cannon"
"misfire","fail to fire or detonate; ""The guns misfired"""
"shoot","fire a shot"
"blaze","shoot rapidly and repeatedly; ""He blazed away at the men"""
"overshoot","shoot beyond or over (a target)"
"trigger","release or pull the trigger on; ""Trigger a gun"""
"sharpshoot","aim and shoot with great precision"
"snipe","aim and shoot with great precision"
"snipe","hunt or shoot snipe"
"fire","start firing a weapon"
"blast","use explosives on; ""The enemy has been shelling us all day"""
"shell","use explosives on; ""The enemy has been shelling us all day"""
"strafe","attack with machine guns or cannon fire from a low-flying plane; ""civilians were strafed in an effort to force the country''s surrender"""
"crump","bombard with heavy shells"
"cannonade","attack with canons or artillery"
"gun","shoot with a gun"
"grass","shoot down, of birds"
"shoot","hit with a missile from a weapon"
"hit","hit with a missile from a weapon"
"pip","hit with a missile from a weapon"
"kneecap","shoot in the kneecap, often done by terrorist groups as a warning"
"fusillade","attack with fusillade"
"defuse","remove the triggering device from"
"fuse","equip with a fuse; provide with a fuse"
"torpedo","attack or hit with torpedoes"
"safeguard","make safe"
"ambush","wait in hiding to attack"
"scupper","wait in hiding to attack"
"bushwhack","wait in hiding to attack"
"waylay","wait in hiding to attack"
"lurk","wait in hiding to attack"
"ambuscade","wait in hiding to attack"
"bandy","exchange blows"
"gamble","play games for money"
"dice","play dice"
"play","bet or wager (money); ""He played $20 on the new horse""; ""She plays the races"""
"back","place a bet on; ""Which horse are you backing?""; ""I''m betting on the new horse"""
"gage","place a bet on; ""Which horse are you backing?""; ""I''m betting on the new horse"""
"stake","place a bet on; ""Which horse are you backing?""; ""I''m betting on the new horse"""
"game","place a bet on; ""Which horse are you backing?""; ""I''m betting on the new horse"""
"punt","place a bet on; ""Which horse are you backing?""; ""I''m betting on the new horse"""
"ante","place one''s stake"
"underplay","play a card lower than (a held high card)"
"parlay","stake winnings from one bet on a subsequent wager"
"check","decline to initiate betting"
"bird","watch and study birds in their natural habitat"
"birdwatch","watch and study birds in their natural habitat"
"crab","fish for crab"
"seine","fish with a seine; catch fish with a seine"
"scallop","fish for scallops"
"scollop","fish for scallops"
"harpoon","spear with a harpoon; ""harpoon whales"""
"walk","give a base on balls to"
"fish","catch or try to catch fish or shellfish; ""I like to go fishing on weekends"""
"rail","fish with a hand-line over the rails of a boat; ""They are railing for fresh fish"""
"brail","haul fish aboard with brails"
"flyfish","fish with flies as lures"
"angle","fish with a hook"
"troll","angle with a hook and line drawn through the water"
"whale","hunt for whales"
"shrimp","fish for shrimp"
"ambush","hunt (quarry) by stalking and ambushing"
"turtle","hunt for turtles, especially as an occupation"
"drive","hunting: chase from cover into more open ground; ""drive the game"""
"drive","hunting: search for game; ""drive the forest"""
"rabbit","hunt rabbits"
"fowl","hunt fowl in the forest"
"grouse","hunt grouse"
"whelk","gather whelk"
"poach","hunt illegally; ""people are poaching elephants for their ivory"""
"seal","hunt seals"
"shark","hunt shark"
"trawl","fish with trawlers"
"hunt","pursue for food or sport (as of wild animals); ""Goering often hunted wild boars in Poland""; ""The dogs are running deer""; ""The Duke hunted in these woods"""
"run","pursue for food or sport (as of wild animals); ""Goering often hunted wild boars in Poland""; ""The dogs are running deer""; ""The Duke hunted in these woods"""
"ferret","hunt with ferrets"
"hunt","search (an area) for prey; ""The King used to hunt these forests"""
"course","hunt with hounds; ""He often courses hares"""
"foxhunt","hunt foxes, on horseback and with dogs"
"tree","chase a bear up a tree with dogs and kill it"
"jacklight","hunt with a jacklight"
"jack","hunt with a jacklight"
"hawk","hunt with hawks; ""the Arabs like to hawk in the desert"""
"falcon","hunt with falcons; ""The Arabs like to falcon in the desert"""
"fowl","hunt fowl"
"strive","to exert much effort or energy; ""straining our ears to hear"""
"reach","to exert much effort or energy; ""straining our ears to hear"""
"strain","to exert much effort or energy; ""straining our ears to hear"""
"bowl","engage in the sport of bowling; ""My parents like to bowl on Friday nights"""
"skittle","play skittles"
"golf","play golf"
"fence","fight with fencing swords"
"parry","impede the movement of (an opponent or a ball); ""block an attack"""
"block","impede the movement of (an opponent or a ball); ""block an attack"""
"deflect","impede the movement of (an opponent or a ball); ""block an attack"""
"bandy","toss or strike a ball back and forth"
"shuttlecock","send or toss to and fro, like a shuttlecock"
"foul","commit a foul; break the rules"
"foul","hit a foul ball"
"cannon","make a cannon"
"hack","kick on the shins"
"hack","kick on the arms"
"cover","protect or defend (a position in a game); ""he covered left field"""
"cover","be responsible for guarding an opponent in a game"
"side","take sides with; align oneself with; show strong sympathy for; ""We all rooted for the home team""; ""I''m pulling for the underdog""; ""Are you siding with the defender of the title?"""
"pull","take sides with; align oneself with; show strong sympathy for; ""We all rooted for the home team""; ""I''m pulling for the underdog""; ""Are you siding with the defender of the title?"""
"root","take sides with; align oneself with; show strong sympathy for; ""We all rooted for the home team""; ""I''m pulling for the underdog""; ""Are you siding with the defender of the title?"""
"champion","protect or fight for as a champion"
"defend","protect or fight for as a champion"
"deploy","place troops or weapons in battle formation"
